7527.16037735849	15298.0	1	99.97604503533357

3434.490566037737	7001.0	2	99.91661822045009

2048.292452830189	4198.0	3	99.80886934740013

1342.3396226415107	2799.0	4	99.68865271768395

940.867924528302	1995.0	5	99.5125179270134

676.0471698113212	1443.0	6	99.30324947036131

472.6792452830188	1021.0	7	99.09008745600428

326.8018867924528	733.0	8	98.8815020652432

213.97169811320757	500.0	9	98.40821911047618

131.32075471698113	320.0	10	97.69730511655617

60.566037735849065	169.0	11	96.66390651820019

32.13207547169814	96.0	12	94.52961796939917

11.830188679245284	47.0	13	90.89734356751205

4.1886792452830175	35.0	14	85.92233214255467

1.9622641509433965	27.0	15	80.26369968697583

7552.71698113208	15362.0	1	99.97613222745987

3410.1886792452833	6979.0	2	99.91639357843967

2048.971698113208	4207.0	3	99.82102898869898

1346.5566037735853	2801.0	4	99.68339681689015

932.7169811320761	1973.0	5	99.51042163641611

665.9716981132073	1421.0	6	99.31555982796364

474.84905660377376	1023.0	7	99.11546152437346

325.32075471698107	726.0	8	98.88454121432078

211.6320754716981	491.0	9	98.44624103913827

134.6037735849057	337.0	10	97.74491205416413

68.90566037735853	185.0	11	96.8457291519664

26.971698113207545	83.0	12	94.34728829756274

11.698113207547172	47.0	13	90.56187728398487

4.254716981132076	33.0	14	85.85751411286078

1.8113207547169812	21.0	15	80.3274679960969

1.2641509433962268	15.0	16	75.4044987908537

0.4622641509433964	14.0	17	70.76166643209987

0.2735849056603774	11.0	18	67.24382831308967

0.10377358490566041	5.0	19	63.83100302541116

0.11320754716981134	7.0	20	60.55999669837815

7527.16037735849	15298.0	1	99.97604503533357

3434.490566037737	7001.0	2	99.91661822045009

2048.292452830189	4198.0	3	99.80886934740013

1342.3396226415107	2799.0	4	99.68865271768395

940.867924528302	1995.0	5	99.5125179270134

676.0471698113212	1443.0	6	99.30324947036131

472.6792452830188	1021.0	7	99.09008745600428

326.8018867924528	733.0	8	98.8815020652432

213.97169811320757	500.0	9	98.40821911047618

131.32075471698113	320.0	10	97.69730511655617

60.566037735849065	169.0	11	96.66390651820019

32.13207547169814	96.0	12	94.52961796939917

11.830188679245284	47.0	13	90.89734356751205

4.1886792452830175	35.0	14	85.92233214255467

1.9622641509433965	27.0	15	80.26369968697583

1.0377358490566044	18.0	16	75.84937065671731

0.5943396226415097	14.0	17	71.32874112585634

0.2641509433962264	9.0	18	67.42308552619079

0.18867924528301894	11.0	19	63.765689098418434

0.05660377358490567	3.0	20	60.58949975849478

