8548.983333333332	15076.0	1	99.97604503533357

3895.849999999998	6895.0	2	99.91661822045009

2322.8999999999996	4130.0	3	99.80886934740013

1524.2499999999993	2746.0	4	99.68865271768395

1070.3499999999997	1954.0	5	99.5125179270134

769.1499999999996	1416.0	6	99.30324947036131

538.0999999999998	1002.0	7	99.09008745600428

373.2166666666666	720.0	8	98.8815020652432

245.19999999999987	491.0	9	98.40821911047618

149.2833333333333	308.0	10	97.69730511655617

69.51666666666665	168.0	11	96.66390651820019

35.699999999999996	96.0	12	94.52961796939917

12.433333333333326	43.0	13	90.89734356751205

4.883333333333332	28.0	14	85.92233214255467

2.4999999999999982	20.0	15	80.26369968697583

8577.416666666664	15141.0	1	99.97613222745987

3874.066666666665	6882.0	2	99.91639357843967

2322.8499999999995	4131.0	3	99.82102898869898

1530.5166666666664	2755.0	4	99.68339681689015

1059.7333333333331	1936.0	5	99.51042163641611

757.7999999999996	1394.0	6	99.31555982796364

540.8333333333331	1004.0	7	99.11546152437346

371.73333333333323	716.0	8	98.88454121432078

240.86666666666653	479.0	9	98.44624103913827

154.05000000000007	322.0	10	97.74491205416413

78.66666666666664	182.0	11	96.8457291519664

30.533333333333335	83.0	12	94.34728829756274

12.483333333333334	43.0	13	90.56187728398487

4.666666666666664	29.0	14	85.85751411286078

2.099999999999999	20.0	15	80.3274679960969

1.199999999999999	10.0	16	75.4044987908537

0.5666666666666665	7.0	17	70.76166643209987

0.34999999999999987	5.0	18	67.24382831308967

0.14999999999999988	5.0	19	63.83100302541116

0.1833333333333333	6.0	20	60.55999669837815

8548.983333333332	15076.0	1	99.97604503533357

3895.849999999998	6895.0	2	99.91661822045009

2322.8999999999996	4130.0	3	99.80886934740013

1524.2499999999993	2746.0	4	99.68865271768395

1070.3499999999997	1954.0	5	99.5125179270134

769.1499999999996	1416.0	6	99.30324947036131

538.0999999999998	1002.0	7	99.09008745600428

373.2166666666666	720.0	8	98.8815020652432

245.19999999999987	491.0	9	98.40821911047618

149.2833333333333	308.0	10	97.69730511655617

69.51666666666665	168.0	11	96.66390651820019

35.699999999999996	96.0	12	94.52961796939917

12.433333333333326	43.0	13	90.89734356751205

4.883333333333332	28.0	14	85.92233214255467

2.4999999999999982	20.0	15	80.26369968697583

1.233333333333333	13.0	16	75.84937065671731

0.6999999999999997	8.0	17	71.32874112585634

0.24999999999999992	6.0	18	67.42308552619079

0.31666666666666665	7.0	19	63.765689098418434

0.11666666666666663	3.0	20	60.58949975849478

